開発者,この記事には複数の問題があります。改善やノートページでの議論にご協力ください。,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
バービー,バービー（Barbie）はアメリカの玩具メーカーマテル社が販売する着せ替え人形。30cmサイズ。,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
誕生,誕生（たんじょう、birth）は、生物が生まれること。出生。また、制度・組織・施設などが新しく作られる、成立することなどにも用いられる。,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
背景,背景（はいけい）は、絵画や写真などの主題以外の物を指す用語であり、転じて漫画などの背景を描く人や周囲の状況、物事の裏に隠れた事情などをさす。,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
FB,FB,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
男,男性（だんせい、 希: Άνδρας、仏: Homme、英: Man）は、女性と対比されるヒト（人間）の性別のこと。 一般には生物学の雄と同義だが、社会・個人の価値観や性向に基づいた多様な見方が存在する。,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
有罪判決,判決（はんけつ）,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
ゲイツ,ゲイツ,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
氏,氏,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
LinkedIn,LinkedIn（リンクトイン）は、2003年5月にサービスを開始した、世界最大級のビジネス特化型ソーシャル・ネットワーキング・サービス、及び、同サービスを提供するアメリカ合衆国カリフォルニア州シリコンバレーの企業。2014年8月現在の登録ユーザーは全世界で3億1300万人を超え、日本では、現在100万人以上が会員登録をしている[3]。,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
買収,買収（ばいしゅう）,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
言及,書誌学における参照（さんしょう、英語: citation）とは、記事に参考文献の書誌情報を添えること。記事の信頼性の向上や引用の出どころの明示を目的に、学術論文や総説、専門書、オープンソースの百科事典などで行われる。この行為は学界では引用とも呼ばれることがあるが[1]:p.9、引用は著作権法では合法な転載（英語: quotation）を指す（第32条）。もっとも、正当な引用には必ず出どころの明示が付随するので（第48条）、参照とは密接な関係にある。,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
Win,WIN、Win（ウィン、ウイン）,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
10,10（十、じゅう、とお）は、自然数または整数において、9 の次で 11 の前の数である。日本語の訓読みでは、十倍を意味する語尾を「そ」と読む（例：三十を「みそ」と読む）。漢字の「十」は音読みを「ジッ」もしくは「ジュウ」と発音する（下記参照）。英語の序数詞では、10th、tenth となる。ラテン語では decem（デケム）。,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
更新,更新,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
視覚障害者,視覚障害者(しかくしょうがいしゃ)とは視覚（視機能）が日常生活や就労などの場で不自由を強いられるほどに「弱い」、もしくは「全く無い」人たちのことである。,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
ネット,ネット,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
違法,違法性（いほうせい）とは、形式的には、法規範に反している性質をいう。ただし、違法性の本質については後述のように争いがあり、それに従って定義（特に、実質的な意味における違法性の定義）も変わる。,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
動画,動画（どうが、英: video、movie）とは、動く画像（動画像、英: videograph）のことで、映像と呼称されることも多い。アニメーションの日本語訳でもある。,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
目,目（眼、め）は、光を受容する感覚器である。光の情報は眼で受容され、中枢神経系の働きによって視覚が生じる。,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
監視,監視（かんし）とは、,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
アプリ,アプリケーションソフトウェア（英: application software）とは、ユーザーが要求する情報処理を直接実行するソフトウェアである。アプリケーション、アプリ、App、appなどと略されることもある。,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
人気,人気（にんき）,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
自撮り,自分撮り（じぶんどり）とは、自撮り（じどり）、セルフィー（英語: Selfie）とも呼ばれる、撮影者が手持ちしたカメラにて自分自身を被写体として撮影方法である。,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
今,現在（げんざい、まれに見在の表記も[1]）は、過去や未来と対になる概念を言う。この用法で使うときには「今」という語に置き換えることができる場合も多い[2]。,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
車いす,車椅子（くるまいす、英: wheelchair）とは、身体の機能障害により歩行困難となった者の移動に使われる福祉用具。日本の道路交通法では、そもそも「車両」とは異なり、「身体障害者用の車いす」として扱われ[1]、さらに通行のために供されている物、つまり通行中に限っては歩行者として扱われる[2]。一般的なもの[3]は、椅子の両側に自転車に似た車輪が1対、足元にキャスター（自在輪）が1対の、計4輪を備える。,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
自動運転,オートパイロット（英語: Autopilot）とは、乗り物を、人の手によってではなく、機械装置により自動的に操縦する装置・システムを指す名称である。,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
化,化（か）は、漢姓のひとつ。,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
解読,解読とは、知られていない、もしくはその言語に関する知識が失われた、古代の言語で書かれた文書を解析することである。,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
若者,青年（せいねん）は、人の社会的、肉体的成長過程における一時期を指す。「若者（わかもの）」などともいう。「若者」、「若手」、「若い世代」、「青年」は男性・女性ともに対して使用される。「青少年（せいしょうねん）」は「青年」及び少年のことである。,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
ハッシュタグ,ハッシュタグとは言葉やスペースの無いフレーズの前にハッシュ記号（番号記号）、#を付ける形のラベルである[1]。メタデータタグタイプであり、ミニブログやFacebook、Google+、インスタグラム、Twitter、VKといったソーシャル・ネットワーキング・サービスに投稿したメッセージにおいて言葉やフレーズの前に#（ハッシュタグ）を付けると[2]、文章内に表示される（例として「New artists announced for #SXSW2014 Music Festival」というような文章）か[3]、文章の語尾に追加される。ハッシュタグの例として #dontjudge という表記がある。言葉のハッシュタグはまた、ハッシュタグの文脈において使用された自身のハッシュ記号を参照することができる[4]。,http://news.yahoo.co.jp/pickup/computer/rss.xml,meta
Yahoo!ニュース,Yahoo!ニュース（ヤフーニュース）は、Yahoo! JAPANが運営するニュースサイト。日本国内や海外のニュース・話題を多岐にわたり提供しているサイトである。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
トピックス,トピックス,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
サイエンス,『サイエンス』（英語: Science）は、1880年に創刊され、現在アメリカ科学振興協会 (AAAS)によって発行されている学術雑誌である。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
希少,希少性（きしょうせい、英: Scarcity）は、欲望される量に比べて利用可能な量が少ない状態をいう。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
ハチ,ハチ（蜂）とは、昆虫綱ハチ目（膜翅目）に分類される昆虫のうち、アリ（ハチ類ではあるが、多くの言語・文化概念上、生活様式の違い等から区別される）と呼ばれる分類群以外の総称。ハバチ亜目の全てと、ハチ亜目のうちハナバチ、スズメバチ等がこれに含まれる（ハチ目を参照）。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
校庭,校庭（こうてい）とは、広義では、学校の運動場や庭の総称[1]。狭義では、学校の屋外運動施設（屋外運動場など）のこと。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
営巣,巣（す）とは、動物がその生活の必要のために自分の体外に作る特別な構造であり、その体の一部ではないものである。なお、その構造を作ることを営巣（えいそう）という。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
三,3（三、さん、み、みっつ、みつ）は、自然数または整数において、2 の次で 4 の前の数である。英語の序数詞では、3rd、third となる。ラテン語では tres（トレース）。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
ジカ熱,ジカ熱（Zika fever）もしくはジカウイルス感染症（Zika virus disease）は、フラビウイルス科のジカウイルスによって引き起こされる病気[1]。アジア、アメリカ、アフリカ、太平洋で感染が発生している[1]。日本では、2016年2月5日に、4類感染症として指定されている[2]。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
対策,対策（たいさく）とは、かつて日本で行われた、官吏登用のための試験である。献策・方略試・秀才試・文章得業生試ともよばれた。中国が唐の時代、秀才を選ぶ際に「策問」と称して天子が時事または経義をもって出題し、士がこれに応じて奉る文章を「対策文」と称していた。この制度が日本に伝わり、日本でも秀才が導入された。平安時代初期、紀伝道（文章院で漢詩文または歴史を学ぶ学科、通称は「文章道」）が盛んになると、文章博士（大学寮で詩文・歴史を教授した教官）が「策文」を出して文章得業生（もんじょうとくごうしょう）に答えさせる試験が行われるようになり、この試験が「対策」といわれるようになった。この試験に合格すれば官吏に登用され、この試験は当時の最高国家試験であった。儒家でないために文章得業生になることができない文章生については、特に方略宣旨を申請して、「対策」を受験した。対策文は、中国の故事を引用した内容空疎なものであり、次第に形式化していったが、試験自体は室町時代まで行われた。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
130,130（ひゃくさんじゅう）は、自然数、また整数において 129 の次で 131 の前の数である。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
億,億（おく）は漢字文化圏における数の単位の一つ。現在の日本・中国・朝鮮ではいずれも108を表す。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
円,円（えん、まる）（ゑん）（Yen）,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
WHO,"World Health Organization（英語）
Organisation Mondiale de la Santé（フランス語）
Всемирная организация здравоохранения（ロシア語）
世界卫生组织（世界衛生組織）（中国語）
Organización Mundial de la Salud（スペイン語）
منظمة الصحة العالمية（アラビア語）",http://news.yahoo.co.jp/pickup/science/rss.xml,meta
NASA,座標: 北緯38度52分59秒 西経77度0分59秒﻿ / ﻿北緯38.88306度 西経77.01639度﻿ / 38.88306; -77.01639,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
電動,電動機（でんどうき、Electric motor）とは、電気エネルギーを力学的エネルギーに変換する電力機器、原動機の総称。モーター、電気モーターとも呼ばれる[1]。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
飛行機,飛行機（ひこうき、英語：airplane、aeroplane、plane）とは、一般に、航空機の一種で、動力によって推力を得て前進するとともに固定翼によって揚力を得ることで飛行するものをいう[1][2][3]。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
開発,この記事には複数の問題があります。改善やノートページでの議論にご協力ください。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
敗血症,敗血症（はいけつしょう、英: sepsis）とは、感染に対する制御不能な生体反応に起因する、生命を脅かすような臓器障害のことで、感染が疑われSOFAが2点以上増加するものを指す。細菌感染症の全身に波及したもので非常に重篤な状態であり、無治療ではショック、DIC、多臓器不全などから早晩死に至る。元々の体力低下を背景としていることが多く、治療成績も決して良好ではない。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
進行,進行（しんこう）とは、すすみゆくこと、または仕事がはかどること、あるいはそれらの状況のことである。動作が継続している最中に使い、病状の悪化やパーティ、会議などを進める意味にも用いる。医療では、その症状が進行してゆく見込みが高いことを進行性という。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
タンパク質,タンパク質（タンパクしつ、蛋白質、英: protein [ˈproʊtiːn]、独: Protein [proteˈiːn]）とは、20種類存在するL-アミノ酸が鎖状に多数連結（重合）してできた高分子化合物であり、生物の重要な構成成分のひとつである[1]。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
奴国,奴国（なこく、なのくに）とは、1世紀から3世紀前半にかけて、『後漢書』「東夷伝」や「魏志倭人伝」にあらわれる倭人の国である。大和時代の儺県（なのあがた）、現在の福岡市付近に存在したと推定される[1]。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
者,法律学の概念としての人（ひと、英: person 仏：personne 独：Person）は、法的観点から人として扱われる（法的人格を認められる）ものを指し、生物学的なヒトである自然人とそれ以外の法人から成る。「人」であることの効果として、その名において私法上の権利・義務の主体となる一般的な資格（権利能力）が認められる。権利の客体である物と対置される概念である。ローマ法に由来する。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
かめ,かめ、カメ,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
棺,棺（かん、ひつぎ、柩）とは、遺体を納めて葬るための容器。木製の場合は木棺（もっかん）、石造の場合は石棺（せっかん）と称される。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
組み換え,遺伝的組換え（いでんてきくみかえ）は、狭義には、生物自身が遺伝子をコードするDNA鎖を途中で組み変える現象を差す。英語のRecombinationに相当する言葉として用いられる。広義には人工的な遺伝子組み換えも遺伝的組換えと記述される。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
菌,菌 （きん） とは、元来、キノコを意味した。なお、漢字「菌」の訓は「きのこ」である。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
厳重注意,本記事では懲戒（ちょうかい）や懲戒処分（ちょうかいしょぶん）について解説する。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
診断,一般的に診断（しんだん、英語：diagnosis）とは、医療においては健康状態あるいは病気を患者の徴候や他方向の結果から見分ける診断手続きである。結果に達するこの過程を診断と呼ぶ。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
手術,"手術（しゅじゅつ、英: Surgery, Operation）とは、外科的機器やメスなどを用いて患部を切開し、治療的処置をほどこすこと[1]。通称、略称としてオペとも呼ばれる（独：Operationに由来）。",http://news.yahoo.co.jp/pickup/science/rss.xml,meta
治療,治療（ちりょう）とは、病気やけがをなおすこと。病気を治癒させたり、症状を軽快にさせるための行為のことである[1]。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
室,室,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
地球,"地球（ちきゅう、英: Earth, 羅: Terra）とは、人類が住んでいる天体のことである[8]。太陽系にある惑星の1つ[8]。太陽から3番目に近く、惑星表面に液体の水を大量に湛え、多様な生物が生存することを特徴とする星である[9]。",http://news.yahoo.co.jp/pickup/science/rss.xml,meta
月,月（つき、独: Mond、仏: Lune、英: Moon、羅: Luna ルーナ）は、地球の唯一の衛星（地球を回る天体）である。太陽系の衛星中で5番目に大きい。地球から見て太陽に次いで明るい[4]。,http://news.yahoo.co.jp/pickup/science/rss.xml,meta
Yahoo!ニュース,Yahoo!ニュース（ヤフーニュース）は、Yahoo! JAPANが運営するニュースサイト。日本国内や海外のニュース・話題を多岐にわたり提供しているサイトである。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
トピックス,トピックス,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
地域,地域（ちいき）とは、地形が似通っている、同じ性質をもっているなどの理由からひとまとめにされる土地のこと。マルチスケールの概念である。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
県民,住民（じゅうみん）とは、特定の土地に住む人、もしくは人の集団のことである。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
大会,大会,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
被害,被害者（ひがいしゃ）とは、刑事法学（刑法学、刑事訴訟法学）では、「犯罪により害を被つた者」（刑事訴訟法230条）をいう。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
女性,女性（じょせい、希: γυναίκα、仏: Femme）は、男性と対比されるヒト（人間）の性別のこと。一般には生物学のメスと同義だが、社会・個人の価値観や性向に基づいた多様な見方が存在する。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
父,父親（ちちおや）とは男親のこと[1]である。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
実験,実験（じっけん、英語: experiment）は、構築された仮説や、既存の理論が実際に当てはまるかどうかを確認することや、既存の理論からは予測が困難な対象について、さまざまな条件の下で様々な測定を行うこと。知識を得るための手法の一つ。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
中,中（なか、ちゅう）,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
爆発,爆発（ばくはつ、英語: explosion）とは、,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
学生,学習者における在籍者（ざいせきしゃ）は、学校などに在籍している者のことである。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
やけど,熱傷（ねっしょう）とは、お湯や油などの熱により生じる損傷を言う。通称はやけど（火傷）。 化学薬品・放射線などが原因で生じる組織の損傷は化学損傷という。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
女性,女性（じょせい、希: γυναίκα、仏: Femme）は、男性と対比されるヒト（人間）の性別のこと。一般には生物学のメスと同義だが、社会・個人の価値観や性向に基づいた多様な見方が存在する。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
転落死,転落死（てんらくし）とは、高所などから人間が転落し、死亡すること。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
殺人,この記事には複数の問題があります。改善やノートページでの議論にご協力ください。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
容疑,被疑者（ひぎしゃ）とは、捜査機関によって犯罪を犯したとの嫌疑を受けて捜査の対象となっているが、まだ公訴を提起されていない者を指す日本法上の法令用語である。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
逮捕,"逮捕（たいほ）とは、捜査機関または私人が被疑者の逃亡及び罪証隠滅を防止するため強制的に身柄を拘束する行為をいう。検挙とも言う。 現行法上、逮捕による身柄の拘束時間は原則として警察で48時間・検察で24時間の最大72時間（検察官による逮捕の場合は48時間）である。
逮捕の諸原則として逮捕前置主義・事件単位の原則・逮捕勾留一回性の原則がある。",http://news.yahoo.co.jp/pickup/local/rss.xml,meta
覚醒剤,"覚醒剤（かくせいざい、英語: Amphetamine, 英語: Stimulant drug[1]、「覚醒アミン」とも）とは、アンフェタミン類の精神刺激薬である[2][3][4][5]。脳神経系に作用して心身の働きを一時的に活性化させる（ドーパミン作動性に作用する）ため、覚醒剤精神病と呼ばれる中毒症状を起こす。それに伴い、乱用・依存を誘発することがある。この薬剤の定義として、広義には中枢神経刺激薬を指したり、狭義には覚せい剤取締法で規制されているメタンフェタミンとすることもある[6]。",http://news.yahoo.co.jp/pickup/local/rss.xml,meta
元,元（げん、もと、はじめ、がん）,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
歌,歌、唄（うた）とは、声によって音楽的な音を生み出す行為[1]のことであり、リズムや節(旋律)[2]をつけて歌詞などを連続発声する音楽、娯楽・芸術のひとつである。歌謡(かよう）[3]、歌唱(かしょう）[2]とも言う。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
お,お、オは、日本語の音節の1つであり、仮名の1つである。1モーラを形成する。五十音図において第1行第5段（あ行お段）に位置する。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
有罪,有罪（ゆうざい）,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
警官,警察官（けいさつかん）とは、警察に所属し、治安維持を主とした職務を遂行している人のことである。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
逮捕,"逮捕（たいほ）とは、捜査機関または私人が被疑者の逃亡及び罪証隠滅を防止するため強制的に身柄を拘束する行為をいう。検挙とも言う。 現行法上、逮捕による身柄の拘束時間は原則として警察で48時間・検察で24時間の最大72時間（検察官による逮捕の場合は48時間）である。
逮捕の諸原則として逮捕前置主義・事件単位の原則・逮捕勾留一回性の原則がある。",http://news.yahoo.co.jp/pickup/local/rss.xml,meta
飲酒運転,飲酒運転（いんしゅうんてん）は、飲酒後にそのアルコールの影響がある状態で自動車などの車両を運転する行為をいう。同様な状況で鉄道車両・航空機・船舶等を操縦する場合には、飲酒操縦（いんしゅそうじゅう）という。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
芥川賞,芥川龍之介賞（あくたがわりゅうのすけしょう）、通称芥川賞は、純文学の新人に与えられる文学賞である。文藝春秋社内の日本文学振興会によって選考が行われ、賞が授与される。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
20,20（二十、卄、廾、廿、にじゅう、はた、はたち）は自然数、また整数において、19 の次で 21 の前の数である。英語では twenty（トゥウェンティー、トゥエンティー）と表記される。英語の序数詞では、20th、twentieth となる。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
年,年（ねん、とし、英: year）は、時間の単位の一つ[1]。元来は春分点を基準に太陽が天球を一巡する周期であり、平均して約365.2422日である[1]。1年の長さを暦によって定義する方法が暦法であり、現在世界各国で用いられるグレゴリオ暦[2]（現行暦）では、一年または｢一ヵ年｣を365日とするが、一年を366日とする閏年を400年間に97回設けることによって、一年の平均日数を365.2425日とする[3]。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
ぶり,ブリ（鰤、Amberjack、学名 Seriola quinqueradiata ）は、スズキ目アジ科に分類される海水魚の一種。北西太平洋に生息する回遊性の大型肉食魚である。日本では重要な食用魚であり、各地の文化や産業に深く関わる。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
九州,九州（きゅうしゅう）は、日本列島を構成する島の一つで[4]、その南西部に位置する。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
電車,電車（でんしゃ）とは、電気を動力源として走行する鉄道車両（電気車）のうち、旅客および荷物、貨物を載せる設備を持つ車両の総称である。動力を持つ車両は電動車、動力を持たず電動車と編成を組む車両は付随車と称する。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
女性,女性（じょせい、希: γυναίκα、仏: Femme）は、男性と対比されるヒト（人間）の性別のこと。一般には生物学のメスと同義だが、社会・個人の価値観や性向に基づいた多様な見方が存在する。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
髪,頭髪（とうはつ）は、ヒトの頭部に生える毛である。毛髪（もうはつ）、髪の毛（かみのけ）、また単に髪（かみ）ともいう。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
逮捕,"逮捕（たいほ）とは、捜査機関または私人が被疑者の逃亡及び罪証隠滅を防止するため強制的に身柄を拘束する行為をいう。検挙とも言う。 現行法上、逮捕による身柄の拘束時間は原則として警察で48時間・検察で24時間の最大72時間（検察官による逮捕の場合は48時間）である。
逮捕の諸原則として逮捕前置主義・事件単位の原則・逮捕勾留一回性の原則がある。",http://news.yahoo.co.jp/pickup/local/rss.xml,meta
駅,駅（えき、うまや）,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
ラーメン,ラーメンとは、中華麺とスープ、様々な具（チャーシュー・メンマ・味付け玉子・刻み葱など）を組み合わせた麺料理（ただし具を入れない場合もある。）出汁、タレ、香味油の3要素から成るスープ料理としての側面も大きい。漢字表記は拉麺、老麺[2]または柳麺。別名は中華そばおよび支那そば・南京そば[3][4]などである。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
原因,ここでは因果性（いんがせい、英: causality）について解説する。,http://news.yahoo.co.jp/pickup/local/rss.xml,meta
BuzzFeed,バズフィード（英: BuzzFeed）とはアメリカ合衆国ニューヨークに本社を置く、同名のウェブサイトを運営している企業である。2006年にジョナ・ペレッティにより設立され、今では、政治・DIY・動物・ビジネスなど幅広いトピックを網羅するグローバルな[1]メディア企業に成長している。 2011年には、 Politicoに勤務していたベン・スミスを編集長として採用し、もともと提供していたエンターテイメントコンテンツに加えて、よりシリアスなジャーナリズムやルポルタージュへと幅を広げていった。[2],http://headlines.yahoo.co.jp/rss/bfj-dom.xml,meta
Japan,ジャパン (Japan) とは、英語で日本のこと。詳細についてはジャパンを参照のこと。,http://headlines.yahoo.co.jp/rss/bfj-dom.xml,meta
Yahoo!ニュース,Yahoo!ニュース（ヤフーニュース）は、Yahoo! JAPANが運営するニュースサイト。日本国内や海外のニュース・話題を多岐にわたり提供しているサイトである。,http://headlines.yahoo.co.jp/rss/bfj-dom.xml,meta
Yahoo!ニュース,Yahoo!ニュース（ヤフーニュース）は、Yahoo! JAPANが運営するニュースサイト。日本国内や海外のニュース・話題を多岐にわたり提供しているサイトである。,http://headlines.yahoo.co.jp/rss/bfj-dom.xml,meta
笑顔,ほほえみ（漢字表記では「微笑み」あるいは「頬笑み」、伊: sorriso、仏: sourire、英: smile）とは、ほほえむことで[1]、ほほえむとは声をたてずに、にこりと笑うこと[2]。「微笑（びしょう）」とも。また、ほほえんでいる顔は笑顔（えがお）とも呼ばれる。,http://headlines.yahoo.co.jp/rss/bfj-dom.xml,meta
憲法,憲法（けんぽう）とは、国家の組織や権限、統治の根本規範（法）となる基本原理・原則を定めた法規範をいう（法的意味の憲法）。また、法規範ではなく国家の政治的統一体の構造や組織そのものを指す場合もある（事実的意味の憲法）[1]。このほか憲法は多義的な概念として論じられる[2]。,http://headlines.yahoo.co.jp/rss/bfj-dom.xml,meta
首相,首相（しゅしょう、英語：prime minister）は、首席の宰相ないし大臣を意味し、特に、議院内閣制において行政府たる内閣において首席の大臣を指す。国家元首やその代理人としての総督よりも儀礼上は下位に位置する。,http://headlines.yahoo.co.jp/rss/bfj-dom.xml,meta
改憲,改憲（かいけん）には以下の意味がある。,http://headlines.yahoo.co.jp/rss/bfj-dom.xml,meta
の,の、ノは、日本語の音節のひとつであり、仮名のひとつである。1モーラを形成する。,http://headlines.yahoo.co.jp/rss/bfj-dom.xml,meta
BuzzFeed,バズフィード（英: BuzzFeed）とはアメリカ合衆国ニューヨークに本社を置く、同名のウェブサイトを運営している企業である。2006年にジョナ・ペレッティにより設立され、今では、政治・DIY・動物・ビジネスなど幅広いトピックを網羅するグローバルな[1]メディア企業に成長している。 2011年には、 Politicoに勤務していたベン・スミスを編集長として採用し、もともと提供していたエンターテイメントコンテンツに加えて、よりシリアスなジャーナリズムやルポルタージュへと幅を広げていった。[2],http://headlines.yahoo.co.jp/rss/bfj-dom.xml,meta
Japan,ジャパン (Japan) とは、英語で日本のこと。詳細についてはジャパンを参照のこと。,http://headlines.yahoo.co.jp/rss/bfj-dom.xml,meta
総選挙,総選挙（そうせんきょ）とは、立法府の議員を全員一度に改選する選挙をいう。,http://headlines.yahoo.co.jp/rss/bfj-dom.xml,meta
お金,お金（おかね）,http://headlines.yahoo.co.jp/rss/bfj-dom.xml,meta
AKB総選挙,AKB48（エーケービー フォーティエイト）は[1]、日本の女性アイドルグループである。秋元康のプロデュースにより、2005年12月8日に誕生した。,http://headlines.yahoo.co.jp/rss/bfj-dom.xml,meta
夜,夜（よる）は、日没から日の出までの時間のことである[1][2]。つまり太陽が地平線や水平線の下にある時間帯のことである[3]。宵（よい）ともいう。,http://headlines.yahoo.co.jp/rss/bfj-dom.xml,meta
新潟,新潟（にいがた）は、以下の項目が当てはまります。,http://headlines.yahoo.co.jp/rss/bfj-dom.xml,meta
夜,夜（よる）は、日没から日の出までの時間のことである[1][2]。つまり太陽が地平線や水平線の下にある時間帯のことである[3]。宵（よい）ともいう。,http://headlines.yahoo.co.jp/rss/bfj-dom.xml,meta
お,お、オは、日本語の音節の1つであり、仮名の1つである。1モーラを形成する。五十音図において第1行第5段（あ行お段）に位置する。,http://headlines.yahoo.co.jp/rss/bfj-dom.xml,meta
店,店（みせ、たな）は、商業的な活動（商売）を行うための建物のこと。商品やサービスを提供する場所である。,http://headlines.yahoo.co.jp/rss/bfj-dom.xml,meta
閑古鳥,カッコウ（郭公、Cuculus canorus）とは鳥綱カッコウ目カッコウ科に分類される鳥である。,http://headlines.yahoo.co.jp/rss/bfj-dom.xml,meta
BuzzFeed,バズフィード（英: BuzzFeed）とはアメリカ合衆国ニューヨークに本社を置く、同名のウェブサイトを運営している企業である。2006年にジョナ・ペレッティにより設立され、今では、政治・DIY・動物・ビジネスなど幅広いトピックを網羅するグローバルな[1]メディア企業に成長している。 2011年には、 Politicoに勤務していたベン・スミスを編集長として採用し、もともと提供していたエンターテイメントコンテンツに加えて、よりシリアスなジャーナリズムやルポルタージュへと幅を広げていった。[2],http://headlines.yahoo.co.jp/rss/bfj-dom.xml,meta
Japan,ジャパン (Japan) とは、英語で日本のこと。詳細についてはジャパンを参照のこと。,http://headlines.yahoo.co.jp/rss/bfj-dom.xml,meta
